longitude,latitude,aver_price,latlon
116.40926599999999,40.003413,134.8,"116.40926599999999,40.003413"
116.391411,39.843590999999996,69.7,"116.391411,39.843590999999996"
116.43934099999998,40.082372,94.4,"116.43934099999998,40.082372"
116.346521,39.90287,106.5,"116.346521,39.90287"
116.121955,39.942252,58.8,"116.121955,39.942252"
116.36713700000001,40.040209000000004,100.0,"116.36713700000001,40.040209000000004"
116.664666,39.924748,118.2,"116.664666,39.924748"
116.58516100000001,39.87005,53.8,"116.58516100000001,39.87005"
116.27874399999999,39.939056,107.3,"116.27874399999999,39.939056"
116.272241,40.229588,65.2,"116.272241,40.229588"
116.35699,40.093976,68.0,"116.35699,40.093976"
116.19629199999999,39.931247,88.4,"116.19629199999999,39.931247"
116.399293,39.860193,67.7,"116.399293,39.860193"
116.594761,39.921447,83.9,"116.594761,39.921447"
116.176791,39.932982,63.9,"116.176791,39.932982"
116.656342,39.900279,50.0,"116.656342,39.900279"
116.19686499999999,39.744078,47.8,"116.19686499999999,39.744078"
116.19402099999999,39.773936,69.6,"116.19402099999999,39.773936"
116.469718,39.904803,121.6,"116.469718,39.904803"
116.24700800000001,39.906426,93.3,"116.24700800000001,39.906426"
116.381307,39.970874,122.0,"116.381307,39.970874"
116.35356100000001,39.768357,47.6,"116.35356100000001,39.768357"
116.227175,39.864783,56.6,"116.227175,39.864783"
116.574931,39.787887,72.7,"116.574931,39.787887"
116.681628,39.934532,70.0,"116.681628,39.934532"
116.33815200000001,39.752365999999995,72.2,"116.33815200000001,39.752365999999995"
116.41688799999999,39.850187,98.1,"116.41688799999999,39.850187"
116.69006999999999,39.870642,54.3,"116.69006999999999,39.870642"
116.299198,39.915465000000005,115.8,"116.299198,39.915465000000005"
116.36858600000001,39.910692,175.9,"116.36858600000001,39.910692"
116.333726,39.763334,79.3,"116.333726,39.763334"
116.292805,39.957287,116.5,"116.292805,39.957287"
116.640671,39.901841999999995,64.1,"116.640671,39.901841999999995"
116.34508400000001,39.884248,111.8,"116.34508400000001,39.884248"
116.386269,39.888411,108.3,"116.386269,39.888411"
116.65468200000001,40.125799,47.9,"116.65468200000001,40.125799"
116.523423,39.827384,72.4,"116.523423,39.827384"
116.298736,39.934527,107.9,"116.298736,39.934527"
116.53921299999999,39.809112,96.4,"116.53921299999999,39.809112"
116.471355,39.968418,170.2,"116.471355,39.968418"
116.561128,39.952128,55.3,"116.561128,39.952128"
116.340473,39.886963,104.3,"116.340473,39.886963"
116.360104,39.963352,122.2,"116.360104,39.963352"
116.51044099999999,39.931785,88.2,"116.51044099999999,39.931785"
116.38475,39.948346,119.7,"116.38475,39.948346"
116.36060800000001,40.036507,88.6,"116.36060800000001,40.036507"
116.250662,39.910338,100.0,"116.250662,39.910338"
116.694847,39.921775,50.5,"116.694847,39.921775"
116.338397,39.760335,64.4,"116.338397,39.760335"
116.49203899999999,40.004922,121.6,"116.49203899999999,40.004922"
116.21610600000001,39.907734999999995,66.7,"116.21610600000001,39.907734999999995"
116.386362,40.083951,67.0,"116.386362,40.083951"
116.694847,39.921775,55.2,"116.694847,39.921775"
116.38309199999999,39.844419,84.5,"116.38309199999999,39.844419"
116.47761299999999,39.934452,90.9,"116.47761299999999,39.934452"
116.299198,39.838131,68.6,"116.299198,39.838131"
116.288381,39.824915999999995,127.7,"116.288381,39.824915999999995"
116.25271599999999,40.069106,83.3,"116.25271599999999,40.069106"
116.551758,39.964586,72.4,"116.551758,39.964586"
116.30506299999999,39.91533,135.7,"116.30506299999999,39.91533"
116.45648,39.878721999999996,127.9,"116.45648,39.878721999999996"
116.511954,39.920725,87.2,"116.511954,39.920725"
116.276825,39.901458,62.6,"116.276825,39.901458"
116.481581,39.938271,118.0,"116.481581,39.938271"
116.38893999999999,39.968913,114.0,"116.38893999999999,39.968913"
116.4515,39.904606,91.7,"116.4515,39.904606"
116.341153,39.734778999999996,45.3,"116.341153,39.734778999999996"
116.41916200000001,40.031546,97.5,"116.41916200000001,40.031546"
116.29670800000001,39.856361,75.7,"116.29670800000001,39.856361"
116.67755,39.890698,67.7,"116.67755,39.890698"
116.122491,39.939735,45.9,"116.122491,39.939735"
116.330345,39.984336,137.1,"116.330345,39.984336"
116.378672,40.015246999999995,117.6,"116.378672,40.015246999999995"
116.444565,39.853072,85.0,"116.444565,39.853072"
116.477581,39.953739,118.4,"116.477581,39.953739"
116.15082,39.742294,44.0,"116.15082,39.742294"
116.29170800000001,39.844912,77.6,"116.29170800000001,39.844912"
116.309045,40.083071999999994,63.0,"116.309045,40.083071999999994"
116.258053,39.844491999999995,63.0,"116.258053,39.844491999999995"
116.536293,39.827442,152.2,"116.536293,39.827442"
116.342803,39.792081,67.1,"116.342803,39.792081"
116.50639199999999,39.810563,88.9,"116.50639199999999,39.810563"
116.45085300000001,39.911975,211.1,"116.45085300000001,39.911975"
116.64378,39.898047999999996,73.7,"116.64378,39.898047999999996"
116.70323400000001,39.911017,63.6,"116.70323400000001,39.911017"
116.34688,39.912912,153.8,"116.34688,39.912912"
116.102869,39.949929,68.3,"116.102869,39.949929"
116.37260500000001,39.949564,122.1,"116.37260500000001,39.949564"
116.45176699999999,39.779121,55.6,"116.45176699999999,39.779121"
116.418876,39.968393,150.0,"116.418876,39.968393"
116.529599,39.950025,101.3,"116.529599,39.950025"
116.25208700000002,39.91772,98.3,"116.25208700000002,39.91772"
116.438146,39.928077,190.9,"116.438146,39.928077"
116.357702,39.797657,53.3,"116.357702,39.797657"
116.360104,39.963352,144.4,"116.360104,39.963352"
116.366335,39.877194,104.4,"116.366335,39.877194"
116.692994,39.910567,59.0,"116.692994,39.910567"
116.35673100000001,39.850714,73.8,"116.35673100000001,39.850714"
116.511523,39.938707,95.4,"116.511523,39.938707"
116.422505,39.989847,86.2,"116.422505,39.989847"
116.15460800000001,39.726495,41.1,"116.15460800000001,39.726495"
116.457526,39.8764,79.7,"116.457526,39.8764"
116.259844,39.912414,108.7,"116.259844,39.912414"
116.425063,40.044097,152.9,"116.425063,40.044097"
116.453723,39.88678,127.5,"116.453723,39.88678"
116.31681,39.768231,95.7,"116.31681,39.768231"
116.45598899999999,39.891295,108.6,"116.45598899999999,39.891295"
116.33011699999999,39.73655,53.8,"116.33011699999999,39.73655"
116.47181299999998,39.999963,144.4,"116.47181299999998,39.999963"
116.508046,39.799319,70.9,"116.508046,39.799319"
116.333797,39.927927000000004,171.9,"116.333797,39.927927000000004"
116.47668200000001,39.934282,145.6,"116.47668200000001,39.934282"
116.38893999999999,39.968913,128.1,"116.38893999999999,39.968913"
116.66423999999999,39.899598,67.2,"116.66423999999999,39.899598"
116.66132900000001,39.956868,56.2,"116.66132900000001,39.956868"
116.408997,40.113334,58.8,"116.408997,40.113334"
116.459652,39.901899,124.1,"116.459652,39.901899"
116.11415,39.891953,54.3,"116.11415,39.891953"
116.335357,39.888221,126.5,"116.335357,39.888221"
116.476665,39.996957,153.8,"116.476665,39.996957"
116.437025,40.059329,140.4,"116.437025,40.059329"
116.58891299999999,39.922146000000005,68.2,"116.58891299999999,39.922146000000005"
116.28614499999999,39.854863,75.0,"116.28614499999999,39.854863"
116.594761,39.921447,97.6,"116.594761,39.921447"
116.65808200000001,39.92439,80.0,"116.65808200000001,39.92439"
116.37469899999999,39.809437,76.9,"116.37469899999999,39.809437"
116.377179,39.887370000000004,104.3,"116.377179,39.887370000000004"
116.41680600000001,40.065593,81.1,"116.41680600000001,40.065593"
116.16374499999999,39.755725,41.0,"116.16374499999999,39.755725"
116.424194,39.993992999999996,121.1,"116.424194,39.993992999999996"
116.30249199999999,39.893778000000005,72.2,"116.30249199999999,39.893778000000005"
116.447271,40.048621999999995,105.3,"116.447271,40.048621999999995"
116.16711200000002,39.936388,67.8,"116.16711200000002,39.936388"
116.439095,39.983437,127.1,"116.439095,39.983437"
116.341356,39.759364,48.2,"116.341356,39.759364"
116.675771,39.903665000000004,53.7,"116.675771,39.903665000000004"
116.67198300000001,39.891343,44.3,"116.67198300000001,39.891343"
116.37733899999999,39.983461,119.5,"116.37733899999999,39.983461"
116.444943,39.926894,218.8,"116.444943,39.926894"
116.432429,39.866533000000004,80.4,"116.432429,39.866533000000004"
116.542892,39.749119,50.6,"116.542892,39.749119"
116.444345,39.945375,163.3,"116.444345,39.945375"
116.40926599999999,40.003413,124.4,"116.40926599999999,40.003413"
116.382069,39.885767,101.4,"116.382069,39.885767"
116.56954499999999,39.910973999999996,72.3,"116.56954499999999,39.910973999999996"
116.372543,39.927054,213.5,"116.372543,39.927054"
116.110451,39.890387,41.7,"116.110451,39.890387"
116.117724,39.941152,52.5,"116.117724,39.941152"
116.42537,40.052808,86.8,"116.42537,40.052808"
116.44485700000001,39.954789,158.6,"116.44485700000001,39.954789"
116.450152,39.910913,130.4,"116.450152,39.910913"
116.703076,39.878396,54.5,"116.703076,39.878396"
116.325341,39.781506,61.0,"116.325341,39.781506"
116.34837900000001,39.898284000000004,116.4,"116.34837900000001,39.898284000000004"
116.70811,39.888054,47.2,"116.70811,39.888054"
116.54955,40.124615999999996,41.1,"116.54955,40.124615999999996"
116.461519,39.961727,133.9,"116.461519,39.961727"
116.491073,39.936639,112.7,"116.491073,39.936639"
116.302604,39.923826,116.1,"116.302604,39.923826"
116.541069,40.099551,83.3,"116.541069,40.099551"
116.42321399999999,40.051429,105.9,"116.42321399999999,40.051429"
116.374459,39.995227,113.7,"116.374459,39.995227"
116.66568500000001,39.894058,80.0,"116.66568500000001,39.894058"
116.277933,39.894604,96.6,"116.277933,39.894604"
116.150318,39.904298,50.0,"116.150318,39.904298"
116.385135,39.977329,158.2,"116.385135,39.977329"
116.281016,40.200688,66.2,"116.281016,40.200688"
116.459565,39.920863,220.0,"116.459565,39.920863"
116.25421200000001,40.216336,43.7,"116.25421200000001,40.216336"
116.48508500000001,39.911848,120.0,"116.48508500000001,39.911848"
116.360104,39.963352,140.4,"116.360104,39.963352"
116.70846599999999,39.925012,47.2,"116.70846599999999,39.925012"
116.469439,39.891382,132.7,"116.469439,39.891382"
116.34141000000001,39.855605,80.6,"116.34141000000001,39.855605"
116.34433500000002,39.770444,90.3,"116.34433500000002,39.770444"
116.376346,39.951025,128.6,"116.376346,39.951025"
116.319424,39.766366,49.2,"116.319424,39.766366"
116.175752,39.728172,73.7,"116.175752,39.728172"
116.478715,39.916424,190.5,"116.478715,39.916424"
116.35165500000001,39.952841,153.8,"116.35165500000001,39.952841"
116.250173,39.839453999999996,51.2,"116.250173,39.839453999999996"
116.42892900000001,39.980782,135.8,"116.42892900000001,39.980782"
116.4388,40.054941,86.5,"116.4388,40.054941"
116.658301,39.956565999999995,60.0,"116.658301,39.956565999999995"
116.44233,40.055139000000004,113.5,"116.44233,40.055139000000004"
116.70368899999998,39.881771,67.3,"116.70368899999998,39.881771"
116.150848,39.741485,40.0,"116.150848,39.741485"
116.708256,39.880433000000004,64.7,"116.708256,39.880433000000004"
116.59911000000001,39.927743,112.6,"116.59911000000001,39.927743"
116.415435,39.964901,150.0,"116.415435,39.964901"
116.594761,39.921447,100.0,"116.594761,39.921447"
116.313423,39.939017,107.5,"116.313423,39.939017"
116.35335,39.875617999999996,112.9,"116.35335,39.875617999999996"
116.35133700000002,39.931197,148.6,"116.35133700000002,39.931197"
116.330331,39.939378999999995,102.0,"116.330331,39.939378999999995"
116.462042,39.803975,59.5,"116.462042,39.803975"
116.48320700000001,39.986183000000004,111.1,"116.48320700000001,39.986183000000004"
116.32654099999999,39.760596,45.2,"116.32654099999999,39.760596"
116.37794199999999,39.847498,125.0,"116.37794199999999,39.847498"
116.422817,39.862947,94.5,"116.422817,39.862947"
116.35294099999999,39.904678999999994,101.4,"116.35294099999999,39.904678999999994"
116.10848600000001,39.944281,39.1,"116.10848600000001,39.944281"
116.32441999999999,39.858227,75.0,"116.32441999999999,39.858227"
116.265774,40.170928,47.7,"116.265774,40.170928"
116.358984,40.037772,126.8,"116.358984,40.037772"
116.43056200000001,40.045549,80.6,"116.43056200000001,40.045549"
116.373644,39.977641,152.8,"116.373644,39.977641"
116.10077199999999,39.944701,52.9,"116.10077199999999,39.944701"
116.497474,39.810115,108.2,"116.497474,39.810115"
116.315028,39.900525,99.5,"116.315028,39.900525"
116.45598899999999,39.891295,100.0,"116.45598899999999,39.891295"
116.27221599999999,39.933962,23.8,"116.27221599999999,39.933962"
116.50116200000001,39.915382,114.8,"116.50116200000001,39.915382"
116.561925,39.745913,35.5,"116.561925,39.745913"
116.35335,39.875617999999996,184.4,"116.35335,39.875617999999996"
116.29170800000001,39.844912,85.4,"116.29170800000001,39.844912"
116.549499,39.746067,40.9,"116.549499,39.746067"
116.367174,39.952363,111.1,"116.367174,39.952363"
116.350986,39.803746999999994,65.6,"116.350986,39.803746999999994"
116.311376,39.95358,130.9,"116.311376,39.95358"
116.448231,39.947027,121.2,"116.448231,39.947027"
116.50855800000001,39.918042,125.9,"116.50855800000001,39.918042"
116.484696,39.903711,128.8,"116.484696,39.903711"
116.366352,39.876062,94.4,"116.366352,39.876062"
116.31594299999999,40.060937,117.8,"116.31594299999999,40.060937"
116.541069,40.099551,83.3,"116.541069,40.099551"
116.36446000000001,39.77701,50.0,"116.36446000000001,39.77701"
116.685667,39.925912,62.1,"116.685667,39.925912"
116.36203,39.745872999999996,39.3,"116.36203,39.745872999999996"
116.156297,39.738935999999995,28.9,"116.156297,39.738935999999995"
116.135077,39.740429,49.2,"116.135077,39.740429"
116.42843899999998,39.781787,48.1,"116.42843899999998,39.781787"
116.416572,40.063190999999996,90.3,"116.416572,40.063190999999996"
116.464603,39.905054,120.0,"116.464603,39.905054"
116.15460800000001,39.726495,36.3,"116.15460800000001,39.726495"
116.16711000000001,39.738534,52.7,"116.16711000000001,39.738534"
116.664666,39.924748,132.6,"116.664666,39.924748"
116.674125,39.888622999999995,70.5,"116.674125,39.888622999999995"
116.476134,39.8981,215.3,"116.476134,39.8981"
116.44957,39.926007,175.7,"116.44957,39.926007"
116.42262099999999,40.03926,90.2,"116.42262099999999,40.03926"
116.436604,39.852209,136.4,"116.436604,39.852209"
116.34688,39.912912,153.1,"116.34688,39.912912"
116.48973899999999,39.939299,122.6,"116.48973899999999,39.939299"
116.45295700000001,39.954679999999996,112.3,"116.45295700000001,39.954679999999996"
116.343001,39.964408,138.6,"116.343001,39.964408"
116.683117,40.127185,46.4,"116.683117,40.127185"
116.25421200000001,40.216336,42.2,"116.25421200000001,40.216336"
116.309979,39.888606,88.9,"116.309979,39.888606"
116.62206299999998,39.931519,104.7,"116.62206299999998,39.931519"
116.404498,39.847018,72.7,"116.404498,39.847018"
116.189825,39.774015999999996,42.5,"116.189825,39.774015999999996"
116.505098,39.918019,143.1,"116.505098,39.918019"
116.18749,39.731010999999995,77.5,"116.18749,39.731010999999995"
116.272241,40.229588,42.8,"116.272241,40.229588"
116.447271,40.048621999999995,113.9,"116.447271,40.048621999999995"
116.445474,40.05627,95.6,"116.445474,40.05627"
116.483653,39.889140000000005,110.7,"116.483653,39.889140000000005"
116.433148,40.136715,52.9,"116.433148,40.136715"
116.431102,40.050579,64.0,"116.431102,40.050579"
116.65235,39.876940999999995,56.8,"116.65235,39.876940999999995"
116.41718,39.851679,79.2,"116.41718,39.851679"
116.397152,39.866951,82.1,"116.397152,39.866951"
116.385168,39.900453999999996,126.1,"116.385168,39.900453999999996"
116.22864299999999,39.90865,166.7,"116.22864299999999,39.90865"
116.44233,40.055139000000004,96.9,"116.44233,40.055139000000004"
116.402983,39.859787,63.4,"116.402983,39.859787"
116.348983,39.922071,189.9,"116.348983,39.922071"
116.446312,39.956506,133.3,"116.446312,39.956506"
116.44697570801,39.909694671630994,209.8,"116.44697570801,39.909694671630994"
116.497474,39.810115,82.2,"116.497474,39.810115"
116.25065,39.905011,89.5,"116.25065,39.905011"
116.614985,39.917316,64.7,"116.614985,39.917316"
116.419618,39.845427,100.0,"116.419618,39.845427"
116.420933,40.075524,95.2,"116.420933,40.075524"
116.377536,39.799960999999996,73.8,"116.377536,39.799960999999996"
116.51608700000001,39.923147,118.4,"116.51608700000001,39.923147"
116.12598799999999,39.926379,48.8,"116.12598799999999,39.926379"
116.675955,40.037646,44.1,"116.675955,40.037646"
116.457117,39.971046,128.1,"116.457117,39.971046"
116.70368899999998,39.881771,53.8,"116.70368899999998,39.881771"
116.344224,39.881161,85.7,"116.344224,39.881161"
116.264969,39.927867,87.0,"116.264969,39.927867"
116.308663,39.839115,90.3,"116.308663,39.839115"
116.413053,39.962564,120.0,"116.413053,39.962564"
116.37571499999999,39.838257,130.4,"116.37571499999999,39.838257"
116.37260500000001,39.949564,102.8,"116.37260500000001,39.949564"
116.382066,40.071409,91.4,"116.382066,40.071409"
116.51151999999999,39.901436,130.4,"116.51151999999999,39.901436"
116.37260500000001,39.949564,132.1,"116.37260500000001,39.949564"
116.32940500000001,39.846371000000005,89.2,"116.32940500000001,39.846371000000005"
116.308152,39.986695000000005,120.9,"116.308152,39.986695000000005"
116.34067399999999,39.884851,111.1,"116.34067399999999,39.884851"
116.45781399999998,39.770511,39.2,"116.45781399999998,39.770511"
116.42022,40.044807,82.7,"116.42022,40.044807"
116.34610900000001,39.756539000000004,61.0,"116.34610900000001,39.756539000000004"
116.35343400000001,39.940290999999995,126.5,"116.35343400000001,39.940290999999995"
116.709093,39.882065999999995,48.2,"116.709093,39.882065999999995"
116.388558,39.868821999999994,104.0,"116.388558,39.868821999999994"
116.462116,39.973094,139.4,"116.462116,39.973094"
116.12598799999999,39.926379,40.3,"116.12598799999999,39.926379"
116.476546,39.905623999999996,82.1,"116.476546,39.905623999999996"
116.325575,39.88657,101.2,"116.325575,39.88657"
116.112248,39.944378,60.5,"116.112248,39.944378"
116.31701799999999,39.932102,114.8,"116.31701799999999,39.932102"
116.22017,39.812435,61.5,"116.22017,39.812435"
116.594761,39.921447,94.8,"116.594761,39.921447"
116.46847700000001,40.008959000000004,117.3,"116.46847700000001,40.008959000000004"
116.58468,39.935758,92.3,"116.58468,39.935758"
116.34208799999999,39.749733,70.0,"116.34208799999999,39.749733"
116.45072900000001,39.977923,126.1,"116.45072900000001,39.977923"
116.272246,40.055525,107.7,"116.272246,40.055525"
116.432802,40.043409000000004,87.9,"116.432802,40.043409000000004"
116.193275,39.766293,53.9,"116.193275,39.766293"
116.19629199999999,39.931247,39.6,"116.19629199999999,39.931247"
116.206157,39.924684,95.1,"116.206157,39.924684"
116.38256100000001,39.862204,96.8,"116.38256100000001,39.862204"
116.300248,39.924355,117.3,"116.300248,39.924355"
116.289273,39.845228999999996,84.9,"116.289273,39.845228999999996"
116.344572,39.966944,105.3,"116.344572,39.966944"
116.37733899999999,39.983461,115.4,"116.37733899999999,39.983461"
116.07789299999999,39.715035,28.6,"116.07789299999999,39.715035"
116.564943,39.927446999999994,90.4,"116.564943,39.927446999999994"
116.355878,39.980297,125.0,"116.355878,39.980297"
116.264835,40.129939,74.3,"116.264835,40.129939"
116.34816000000001,39.904437,141.5,"116.34816000000001,39.904437"
116.107481,39.893221999999994,40.6,"116.107481,39.893221999999994"
116.497855,39.809567,82.5,"116.497855,39.809567"
116.608355,39.936064,81.5,"116.608355,39.936064"
116.175752,39.728172,73.7,"116.175752,39.728172"
116.30635900000001,39.9679,161.3,"116.30635900000001,39.9679"
116.43942,40.072066,89.3,"116.43942,40.072066"
116.188426,39.935915,68.8,"116.188426,39.935915"
116.685781,39.944456,72.5,"116.685781,39.944456"
116.476134,39.8981,222.2,"116.476134,39.8981"
116.484508,39.93403,124.4,"116.484508,39.93403"
116.369475,40.069842,82.8,"116.369475,40.069842"
116.40794299999999,39.714557,39.3,"116.40794299999999,39.714557"
116.348211,39.909325,117.9,"116.348211,39.909325"
116.121677,39.896688,49.4,"116.121677,39.896688"
116.34371399999999,39.996907,197.3,"116.34371399999999,39.996907"
116.665897,39.873868,64.3,"116.665897,39.873868"
116.28511999999999,39.888524,76.3,"116.28511999999999,39.888524"
116.43942,40.072066,60.5,"116.43942,40.072066"
116.55985600000001,39.972840999999995,59.4,"116.55985600000001,39.972840999999995"
116.421876,40.008585,100.0,"116.421876,40.008585"
116.37801599999999,39.908815000000004,203.1,"116.37801599999999,39.908815000000004"
116.24195300000001,39.85183,57.1,"116.24195300000001,39.85183"
116.430723,39.888923999999996,100.0,"116.430723,39.888923999999996"
116.270772,39.931256,114.0,"116.270772,39.931256"
116.67475400000001,40.133443,47.0,"116.67475400000001,40.133443"
116.481385,39.874867,90.2,"116.481385,39.874867"
116.245126,39.929320000000004,145.3,"116.245126,39.929320000000004"
116.336918,39.893507,93.3,"116.336918,39.893507"
116.521988,39.927428000000006,131.8,"116.521988,39.927428000000006"
116.339803,40.085341,103.0,"116.339803,40.085341"
116.529843,39.934036,164.1,"116.529843,39.934036"
116.456721,39.979209000000004,101.1,"116.456721,39.979209000000004"
116.236519,39.898977,95.2,"116.236519,39.898977"
116.381079,39.945346,129.3,"116.381079,39.945346"
116.202321,39.936458,78.2,"116.202321,39.936458"
116.18749,39.731010999999995,80.0,"116.18749,39.731010999999995"
116.466526,39.806206,61.2,"116.466526,39.806206"
116.50188500000002,39.961933,88.8,"116.50188500000002,39.961933"
116.27411699999999,40.225828,111.1,"116.27411699999999,40.225828"
116.46149799999999,39.954426,202.7,"116.46149799999999,39.954426"
116.529599,39.950025,151.3,"116.529599,39.950025"
116.12598799999999,39.926379,40.3,"116.12598799999999,39.926379"
116.302098,39.823538,133.7,"116.302098,39.823538"
116.390657,39.991903,111.5,"116.390657,39.991903"
116.111318,39.949921,44.8,"116.111318,39.949921"
116.427853,39.966824,138.3,"116.427853,39.966824"
116.521774,39.94004,111.7,"116.521774,39.94004"
116.36453799999998,39.957757,130.9,"116.36453799999998,39.957757"
116.322924,39.858272,100.0,"116.322924,39.858272"
116.34698799999998,40.035114,109.4,"116.34698799999998,40.035114"
116.67819399999999,40.129754,50.0,"116.67819399999999,40.129754"
116.456795,39.973905,128.6,"116.456795,39.973905"
116.42929299999999,39.872461,117.4,"116.42929299999999,39.872461"
116.41956100000002,40.063693,85.7,"116.41956100000002,40.063693"
116.340034,39.885855,88.5,"116.340034,39.885855"
116.379698,39.848129,81.9,"116.379698,39.848129"
116.612765,39.905006,67.4,"116.612765,39.905006"
116.233846,39.905003,69.0,"116.233846,39.905003"
116.27885,40.019923999999996,147.7,"116.27885,40.019923999999996"
116.38111299999998,40.01678,112.9,"116.38111299999998,40.01678"
116.640671,39.901841999999995,58.1,"116.640671,39.901841999999995"
116.497855,39.809567,90.4,"116.497855,39.809567"
116.692994,39.910567,90.9,"116.692994,39.910567"
116.340795,39.960325,104.7,"116.340795,39.960325"
116.362306,40.035119,82.9,"116.362306,40.035119"
116.348013,39.916205,113.6,"116.348013,39.916205"
116.37571499999999,39.838257,125.0,"116.37571499999999,39.838257"
116.411174,40.009768,53.4,"116.411174,40.009768"
116.675955,40.037646,35.2,"116.675955,40.037646"
116.429248,39.940483,191.7,"116.429248,39.940483"
116.46549099999999,39.901678000000004,181.8,"116.46549099999999,39.901678000000004"
116.548519,40.093258,124.4,"116.548519,40.093258"
116.47773000000001,40.002156,164.9,"116.47773000000001,40.002156"
116.417395,39.981069,139.5,"116.417395,39.981069"
116.45308600000001,39.898396999999996,117.2,"116.45308600000001,39.898396999999996"
